,G,p,post,pre,x,y,z
776,True,0.82,15,15,15,6,1
777,True,0.82,15,15,15,6,1
778,False,0.82,9,9,9,6,0
779,False,0.82,9,9,9,6,0
780,True,0.82,15,15,15,6,1
781,False,0.82,9,9,9,6,0
782,False,0.82,9,9,9,6,0
783,False,0.82,9,9,9,6,0
784,False,0.82,9,9,9,6,0
785,False,0.82,9,9,9,6,0
786,False,0.82,9,9,9,6,0
787,False,0.82,9,9,9,6,0
788,False,0.82,9,9,9,6,0
789,False,0.82,9,9,9,6,0
790,True,0.82,15,15,15,6,1
791,False,0.82,9,9,9,6,0
792,False,0.82,9,9,9,6,0
793,False,0.82,9,9,9,6,0
794,False,0.82,9,9,9,6,0
795,False,0.82,9,9,9,6,0
796,False,0.82,9,9,9,6,0
797,True,0.82,15,15,15,6,1
798,False,0.82,9,9,9,6,0
799,False,0.82,9,9,9,6,0
800,True,0.82,15,15,15,6,1
801,False,0.82,9,9,9,6,0
802,False,0.82,9,9,9,6,0
803,False,0.82,9,9,9,6,0
804,False,0.82,9,9,9,6,0
805,False,0.82,9,9,9,6,0
806,False,0.82,9,9,9,6,0
807,False,0.82,9,9,9,6,0
808,False,0.82,9,9,9,6,0
809,True,0.82,15,15,15,6,1
810,False,0.82,9,9,9,6,0
811,False,0.82,9,9,9,6,0
812,False,0.82,9,9,9,6,0
813,False,0.82,9,9,9,6,0
814,True,0.82,15,15,15,6,1
815,False,0.82,9,9,9,6,0
816,False,0.82,9,9,9,6,0
817,False,0.82,9,9,9,6,0
818,False,0.82,9,9,9,6,0
819,True,0.82,15,15,15,6,1
820,False,0.82,9,9,9,6,0
821,False,0.82,9,9,9,6,0
822,True,0.82,15,15,15,6,1
823,False,0.82,9,9,9,6,0
824,False,0.82,9,9,9,6,0
825,True,0.82,15,15,15,6,1
826,False,0.82,9,9,9,6,0
827,False,0.82,9,9,9,6,0
828,True,0.82,15,15,15,6,1
829,False,0.82,9,9,9,6,0
830,False,0.82,9,9,9,6,0
831,False,0.82,9,9,9,6,0
832,False,0.82,9,9,9,6,0
833,False,0.82,9,9,9,6,0
834,True,0.82,15,15,15,6,1
835,False,0.82,9,9,9,6,0
836,True,0.82,15,15,15,6,1
837,False,0.82,9,9,9,6,0
838,False,0.82,9,9,9,6,0
839,False,0.82,9,9,9,6,0
840,True,0.82,15,15,15,6,1
841,False,0.82,9,9,9,6,0
842,False,0.82,9,9,9,6,0
843,True,0.82,15,15,15,6,1
844,False,0.82,9,9,9,6,0
845,False,0.82,9,9,9,6,0
846,False,0.82,9,9,9,6,0
847,False,0.82,9,9,9,6,0
848,False,0.82,9,9,9,6,0
849,True,0.82,15,15,15,6,1
850,False,0.82,9,9,9,6,0
851,True,0.82,15,15,15,6,1
852,True,0.82,15,15,15,6,1
853,False,0.82,9,9,9,6,0
854,True,0.82,15,15,15,6,1
855,False,0.82,9,9,9,6,0
856,False,0.82,9,9,9,6,0
857,False,0.82,9,9,9,6,0
858,False,0.82,9,9,9,6,0
859,False,0.82,9,9,9,6,0
860,False,0.82,9,9,9,6,0
861,False,0.82,9,9,9,6,0
862,False,0.82,9,9,9,6,0
863,True,0.82,15,15,15,6,1
864,False,0.82,9,9,9,6,0
865,False,0.82,9,9,9,6,0
866,False,0.82,9,9,9,6,0
867,False,0.82,9,9,9,6,0
868,False,0.82,9,9,9,6,0
869,False,0.82,9,9,9,6,0
870,False,0.82,9,9,9,6,0
871,True,0.82,15,15,15,6,1
872,False,0.82,9,9,9,6,0
873,True,0.82,15,15,15,6,1
874,False,0.82,9,9,9,6,0
875,False,0.82,9,9,9,6,0
876,False,0.82,9,9,9,6,0
877,True,0.82,15,15,15,6,1
878,True,0.82,15,15,15,6,1
879,False,0.82,9,9,9,6,0
880,False,0.82,9,9,9,6,0
881,False,0.82,9,9,9,6,0
882,False,0.82,9,9,9,6,0
883,False,0.82,9,9,9,6,0
884,False,0.82,9,9,9,6,0
885,False,0.82,9,9,9,6,0
886,False,0.82,9,9,9,6,0
887,False,0.82,9,9,9,6,0
888,False,0.82,9,9,9,6,0
889,False,0.82,9,9,9,6,0
890,False,0.82,9,9,9,6,0
891,False,0.82,9,9,9,6,0
892,False,0.82,9,9,9,6,0
893,False,0.82,9,9,9,6,0
894,False,0.82,9,9,9,6,0
895,True,0.82,15,15,15,6,1
896,False,0.82,9,9,9,6,0
897,False,0.82,9,9,9,6,0
898,False,0.82,9,9,9,6,0
899,False,0.82,9,9,9,6,0
900,True,0.82,15,15,15,6,1
901,False,0.82,9,9,9,6,0
902,False,0.82,9,9,9,6,0
903,False,0.82,9,9,9,6,0
904,False,0.82,9,9,9,6,0
905,False,0.82,9,9,9,6,0
906,False,0.82,9,9,9,6,0
907,False,0.82,9,9,9,6,0
908,False,0.82,9,9,9,6,0
909,False,0.82,9,9,9,6,0
910,False,0.82,9,9,9,6,0
911,False,0.82,9,9,9,6,0
912,False,0.82,9,9,9,6,0
913,True,0.82,15,15,15,6,1
914,False,0.82,9,9,9,6,0
915,False,0.82,9,9,9,6,0
916,False,0.82,9,9,9,6,0
917,False,0.82,9,9,9,6,0
918,False,0.82,9,9,9,6,0
919,False,0.82,9,9,9,6,0
920,False,0.82,9,9,9,6,0
921,False,0.82,9,9,9,6,0
922,False,0.82,9,9,9,6,0
923,False,0.82,9,9,9,6,0
924,False,0.82,9,9,9,6,0
925,False,0.82,9,9,9,6,0
926,False,0.82,9,9,9,6,0
927,False,0.82,9,9,9,6,0
928,False,0.82,9,9,9,6,0
929,False,0.82,9,9,9,6,0
930,False,0.82,9,9,9,6,0
931,True,0.82,15,15,15,6,1
932,False,0.82,9,9,9,6,0
933,True,0.82,15,15,15,6,1
934,False,0.82,9,9,9,6,0
935,False,0.82,9,9,9,6,0
936,False,0.82,9,9,9,6,0
937,False,0.82,9,9,9,6,0
938,False,0.82,9,9,9,6,0
939,False,0.82,9,9,9,6,0
940,False,0.82,9,9,9,6,0
941,False,0.82,9,9,9,6,0
942,False,0.82,9,9,9,6,0
943,False,0.82,9,9,9,6,0
944,False,0.82,9,9,9,6,0
945,False,0.82,9,9,9,6,0
946,False,0.82,9,9,9,6,0
947,False,0.82,9,9,9,6,0
948,False,0.82,9,9,9,6,0
949,False,0.82,9,9,9,6,0
950,True,0.82,15,15,15,6,1
951,True,0.82,15,15,15,6,1
952,False,0.82,9,9,9,6,0
953,False,0.82,9,9,9,6,0
954,True,0.82,15,15,15,6,1
955,True,0.82,15,15,15,6,1
956,False,0.82,9,9,9,6,0
957,False,0.82,9,9,9,6,0
958,False,0.82,9,9,9,6,0
959,False,0.82,9,9,9,6,0
960,False,0.82,9,9,9,6,0
961,False,0.82,9,9,9,6,0
962,False,0.82,9,9,9,6,0
963,False,0.82,9,9,9,6,0
964,True,0.82,15,15,15,6,1
965,False,0.82,9,9,9,6,0
966,False,0.82,9,9,9,6,0
967,False,0.82,9,9,9,6,0
968,False,0.82,9,9,9,6,0
969,False,0.82,9,9,9,6,0
970,False,0.82,9,9,9,6,0
971,False,0.82,9,9,9,6,0
972,False,0.82,9,9,9,6,0
973,False,0.82,9,9,9,6,0
974,False,0.82,9,9,9,6,0
975,True,0.82,15,15,15,6,1
976,False,0.82,9,9,9,6,0
977,True,0.82,15,15,15,6,1
978,False,0.82,9,9,9,6,0
979,False,0.82,9,9,9,6,0
980,False,0.82,9,9,9,6,0
981,False,0.82,9,9,9,6,0
982,False,0.82,9,9,9,6,0
983,False,0.82,9,9,9,6,0
984,False,0.82,9,9,9,6,0
985,False,0.82,9,9,9,6,0
986,False,0.82,9,9,9,6,0
987,False,0.82,9,9,9,6,0
988,False,0.82,9,9,9,6,0
989,False,0.82,9,9,9,6,0
990,False,0.82,9,9,9,6,0
991,False,0.82,9,9,9,6,0
992,False,0.82,9,9,9,6,0
993,True,0.82,15,15,15,6,1
994,False,0.82,9,9,9,6,0
995,False,0.82,9,9,9,6,0
996,False,0.82,9,9,9,6,0
997,False,0.82,9,9,9,6,0
998,False,0.82,9,9,9,6,0
999,True,0.82,15,15,15,6,1
1000,True,0.19,15,15,15,4,1
1001,True,0.19,15,15,15,4,1
1002,False,0.19,11,11,11,4,0
1003,False,0.19,11,11,11,4,0
1004,True,0.19,15,15,15,4,1
1005,False,0.19,11,11,11,4,0
1006,True,0.19,15,15,15,4,1
1007,True,0.19,15,15,15,4,1
1008,False,0.19,11,11,11,4,0
1009,False,0.19,11,11,11,4,0
1010,True,0.19,15,15,15,4,1
1011,True,0.19,15,15,15,4,1
1012,True,0.19,15,15,15,4,1
1013,True,0.19,15,15,15,4,1
1014,True,0.19,15,15,15,4,1
1015,False,0.19,11,11,11,4,0
1016,True,0.19,15,15,15,4,1
1017,False,0.19,11,11,11,4,0
1018,True,0.19,15,15,15,4,1
1019,True,0.19,15,15,15,4,1
1020,True,0.19,15,15,15,4,1
1021,False,0.19,11,11,11,4,0
1022,True,0.19,15,15,15,4,1
1023,True,0.19,15,15,15,4,1
1024,True,0.19,15,15,15,4,1
1025,True,0.19,15,15,15,4,1
1026,True,0.19,15,15,15,4,1
1027,True,0.19,15,15,15,4,1
1028,True,0.19,15,15,15,4,1
1029,True,0.19,15,15,15,4,1
1030,False,0.19,11,11,11,4,0
1031,True,0.19,15,15,15,4,1
1032,True,0.19,15,15,15,4,1
1033,True,0.19,15,15,15,4,1
1034,True,0.19,15,15,15,4,1
1035,True,0.19,15,15,15,4,1
1036,True,0.19,15,15,15,4,1
1037,True,0.19,15,15,15,4,1
1038,True,0.19,15,15,15,4,1
1039,True,0.19,15,15,15,4,1
1040,True,0.19,15,15,15,4,1
1041,True,0.19,15,15,15,4,1
1042,True,0.19,15,15,15,4,1
1043,False,0.19,11,11,11,4,0
1044,True,0.19,15,15,15,4,1
1045,True,0.19,15,15,15,4,1
1046,True,0.19,15,15,15,4,1
1047,True,0.19,15,15,15,4,1
1048,True,0.19,15,15,15,4,1
1049,True,0.19,15,15,15,4,1
1050,True,0.19,15,15,15,4,1
1051,True,0.19,15,15,15,4,1
1052,True,0.19,15,15,15,4,1
1053,False,0.19,11,11,11,4,0
1054,True,0.19,15,15,15,4,1
1055,True,0.19,15,15,15,4,1
1056,True,0.19,15,15,15,4,1
1057,True,0.19,15,15,15,4,1
1058,True,0.19,15,15,15,4,1
1059,False,0.19,11,11,11,4,0
1060,True,0.19,15,15,15,4,1
1061,False,0.19,11,11,11,4,0
1062,True,0.19,15,15,15,4,1
1063,False,0.19,11,11,11,4,0
1064,False,0.19,11,11,11,4,0
1065,True,0.19,15,15,15,4,1
1066,True,0.19,15,15,15,4,1
1067,False,0.19,11,11,11,4,0
1068,True,0.19,15,15,15,4,1
1069,True,0.19,15,15,15,4,1
1070,True,0.19,15,15,15,4,1
1071,True,0.19,15,15,15,4,1
1072,True,0.19,15,15,15,4,1
1073,True,0.19,15,15,15,4,1
1074,True,0.19,15,15,15,4,1
1075,True,0.19,15,15,15,4,1
1076,True,0.19,15,15,15,4,1
1077,False,0.19,11,11,11,4,0
1078,True,0.19,15,15,15,4,1
1079,True,0.19,15,15,15,4,1
1080,True,0.19,15,15,15,4,1
1081,True,0.19,15,15,15,4,1
1082,True,0.19,15,15,15,4,1
1083,True,0.19,15,15,15,4,1
1084,True,0.19,15,15,15,4,1
1085,False,0.19,11,11,11,4,0
1086,False,0.19,11,11,11,4,0
1087,True,0.19,15,15,15,4,1
1088,True,0.19,15,15,15,4,1
1089,True,0.19,15,15,15,4,1
1090,True,0.19,15,15,15,4,1
1091,False,0.19,11,11,11,4,0
1092,False,0.19,11,11,11,4,0
1093,True,0.19,15,15,15,4,1
1094,True,0.19,15,15,15,4,1
1095,False,0.19,11,11,11,4,0
1096,True,0.19,15,15,15,4,1
1097,True,0.19,15,15,15,4,1
1098,True,0.19,15,15,15,4,1
1099,True,0.19,15,15,15,4,1
1100,False,0.19,11,11,11,4,0
1101,True,0.19,15,15,15,4,1
1102,True,0.19,15,15,15,4,1
1103,True,0.19,15,15,15,4,1
1104,False,0.19,11,11,11,4,0
1105,True,0.19,15,15,15,4,1
1106,True,0.19,15,15,15,4,1
1107,True,0.19,15,15,15,4,1
1108,True,0.19,15,15,15,4,1
1109,True,0.19,15,15,15,4,1
1110,True,0.19,15,15,15,4,1
1111,True,0.19,15,15,15,4,1
1112,True,0.19,15,15,15,4,1
1113,True,0.19,15,15,15,4,1
1114,True,0.19,15,15,15,4,1
1115,False,0.19,11,11,11,4,0
1116,True,0.19,15,15,15,4,1
1117,True,0.19,15,15,15,4,1
1118,True,0.19,15,15,15,4,1
1119,True,0.19,15,15,15,4,1
1120,True,0.19,15,15,15,4,1
1121,True,0.19,15,15,15,4,1
1122,True,0.19,15,15,15,4,1
1123,True,0.19,15,15,15,4,1
1124,True,0.19,15,15,15,4,1
1125,True,0.19,15,15,15,4,1
1126,True,0.19,15,15,15,4,1
1127,True,0.19,15,15,15,4,1
1128,True,0.19,15,15,15,4,1
1129,True,0.19,15,15,15,4,1
1130,True,0.19,15,15,15,4,1
1131,True,0.19,15,15,15,4,1
1132,True,0.19,15,15,15,4,1
1133,True,0.19,15,15,15,4,1
1134,False,0.19,11,11,11,4,0
1135,True,0.19,15,15,15,4,1
1136,True,0.19,15,15,15,4,1
1137,True,0.19,15,15,15,4,1
1138,False,0.19,11,11,11,4,0
1139,True,0.19,15,15,15,4,1
1140,True,0.19,15,15,15,4,1
1141,True,0.19,15,15,15,4,1
1142,True,0.19,15,15,15,4,1
1143,True,0.19,15,15,15,4,1
1144,True,0.19,15,15,15,4,1
1145,True,0.19,15,15,15,4,1
1146,True,0.19,15,15,15,4,1
1147,True,0.19,15,15,15,4,1
1148,True,0.19,15,15,15,4,1
1149,True,0.19,15,15,15,4,1
1150,True,0.19,15,15,15,4,1
1151,True,0.19,15,15,15,4,1
1152,True,0.19,15,15,15,4,1
1153,True,0.19,15,15,15,4,1
1154,True,0.19,15,15,15,4,1
1155,True,0.19,15,15,15,4,1
1156,True,0.19,15,15,15,4,1
1157,True,0.19,15,15,15,4,1
1158,True,0.19,15,15,15,4,1
1159,True,0.19,15,15,15,4,1
1160,True,0.19,15,15,15,4,1
1161,True,0.19,15,15,15,4,1
1162,False,0.19,11,11,11,4,0
1163,True,0.19,15,15,15,4,1
1164,True,0.19,15,15,15,4,1
1165,True,0.19,15,15,15,4,1
1166,True,0.19,15,15,15,4,1
1167,True,0.19,15,15,15,4,1
1168,True,0.19,15,15,15,4,1
1169,True,0.19,15,15,15,4,1
1170,True,0.19,15,15,15,4,1
1171,True,0.19,15,15,15,4,1
1172,True,0.19,15,15,15,4,1
1173,True,0.19,15,15,15,4,1
1174,True,0.19,15,15,15,4,1
1175,True,0.19,15,15,15,4,1
1176,True,0.19,15,15,15,4,1
1177,True,0.19,15,15,15,4,1
1178,True,0.19,15,15,15,4,1
1179,False,0.19,11,11,11,4,0
1180,True,0.19,15,15,15,4,1
1181,True,0.19,15,15,15,4,1
1182,True,0.19,15,15,15,4,1
1183,False,0.19,11,11,11,4,0
1184,True,0.19,15,15,15,4,1
1185,False,0.19,11,11,11,4,0
1186,True,0.19,15,15,15,4,1
1187,True,0.19,15,15,15,4,1
1188,False,0.19,11,11,11,4,0
1189,True,0.19,15,15,15,4,1
1190,True,0.19,15,15,15,4,1
1191,True,0.19,15,15,15,4,1
1192,True,0.19,15,15,15,4,1
1193,True,0.19,15,15,15,4,1
1194,True,0.19,15,15,15,4,1
1195,False,0.19,11,11,11,4,0
1196,False,0.19,11,11,11,4,0
1197,True,0.19,15,15,15,4,1
1198,False,0.19,11,11,11,4,0
1199,False,0.19,11,11,11,4,0
1200,False,0.19,11,11,11,4,0
1201,True,0.19,15,15,15,4,1
1202,True,0.19,15,15,15,4,1
1203,True,0.19,15,15,15,4,1
1204,True,0.19,15,15,15,4,1
1205,False,0.19,11,11,11,4,0
1206,True,0.19,15,15,15,4,1
1207,True,0.19,15,15,15,4,1
1208,False,0.19,11,11,11,4,0
1209,True,0.19,15,15,15,4,1
1210,True,0.19,15,15,15,4,1
1211,True,0.19,15,15,15,4,1
1212,True,0.19,15,15,15,4,1
1213,True,0.19,15,15,15,4,1
1214,False,0.19,11,11,11,4,0
1215,True,0.19,15,15,15,4,1
1216,True,0.19,15,15,15,4,1
1217,True,0.19,15,15,15,4,1
1218,True,0.19,15,15,15,4,1
1219,True,0.19,15,15,15,4,1
1220,True,0.19,15,15,15,4,1
1221,True,0.19,15,15,15,4,1
1222,True,0.19,15,15,15,4,1
1223,False,0.19,11,11,11,4,0
1224,True,0.19,15,15,15,4,1
1225,True,0.19,15,15,15,4,1
1226,True,0.19,15,15,15,4,1
1227,True,0.19,15,15,15,4,1
1228,True,0.19,15,15,15,4,1
1229,True,0.19,15,15,15,4,1
1230,True,0.19,15,15,15,4,1
1231,True,0.19,15,15,15,4,1
1232,True,0.19,15,15,15,4,1
1233,True,0.19,15,15,15,4,1
1234,True,0.19,15,15,15,4,1
1235,True,0.19,15,15,15,4,1
1236,True,0.19,15,15,15,4,1
1237,True,0.19,15,15,15,4,1
1238,True,0.19,15,15,15,4,1
1239,True,0.19,15,15,15,4,1
1240,True,0.19,15,15,15,4,1
1241,True,0.19,15,15,15,4,1
1242,True,0.19,15,15,15,4,1
1243,True,0.19,15,15,15,4,1
1244,True,0.19,15,15,15,4,1
1245,False,0.19,11,11,11,4,0
1246,True,0.19,15,15,15,4,1
1247,True,0.19,15,15,15,4,1
1248,True,0.19,15,15,15,4,1
1249,True,0.19,15,15,15,4,1
1250,True,0.19,15,15,15,4,1
1251,True,0.19,15,15,15,4,1
1252,True,0.19,15,15,15,4,1
1253,False,0.19,11,11,11,4,0
1254,True,0.19,15,15,15,4,1
1255,True,0.19,15,15,15,4,1
1256,True,0.19,15,15,15,4,1
1257,True,0.19,15,15,15,4,1
1258,True,0.19,15,15,15,4,1
1259,True,0.19,15,15,15,4,1
1260,False,0.19,11,11,11,4,0
1261,True,0.19,15,15,15,4,1
1262,True,0.19,15,15,15,4,1
1263,True,0.19,15,15,15,4,1
1264,True,0.19,15,15,15,4,1
1265,False,0.19,11,11,11,4,0
1266,False,0.19,11,11,11,4,0
1267,True,0.19,15,15,15,4,1
1268,True,0.19,15,15,15,4,1
1269,True,0.19,15,15,15,4,1
1270,True,0.19,15,15,15,4,1
1271,True,0.19,15,15,15,4,1
1272,True,0.19,15,15,15,4,1
1273,True,0.19,15,15,15,4,1
1274,True,0.19,15,15,15,4,1
1275,True,0.19,15,15,15,4,1
1276,False,0.19,11,11,11,4,0
1277,True,0.19,15,15,15,4,1
1278,True,0.19,15,15,15,4,1
1279,True,0.19,15,15,15,4,1
1280,True,0.19,15,15,15,4,1
1281,False,0.19,11,11,11,4,0
1282,True,0.19,15,15,15,4,1
1283,True,0.19,15,15,15,4,1
1284,True,0.19,15,15,15,4,1
1285,True,0.19,15,15,15,4,1
1286,True,0.19,15,15,15,4,1
1287,False,0.19,11,11,11,4,0
1288,True,0.19,15,15,15,4,1
1289,False,0.19,11,11,11,4,0
1290,True,0.19,15,15,15,4,1
1291,True,0.19,15,15,15,4,1
1292,True,0.19,15,15,15,4,1
1293,True,0.19,15,15,15,4,1
1294,True,0.19,15,15,15,4,1
1295,False,0.19,11,11,11,4,0
1296,True,0.19,15,15,15,4,1
1297,True,0.19,15,15,15,4,1
1298,True,0.19,15,15,15,4,1
1299,False,0.19,11,11,11,4,0
1300,True,0.19,15,15,15,4,1
1301,True,0.19,15,15,15,4,1
1302,False,0.19,11,11,11,4,0
1303,True,0.19,15,15,15,4,1
1304,True,0.19,15,15,15,4,1
1305,False,0.19,11,11,11,4,0
1306,True,0.19,15,15,15,4,1
1307,False,0.19,11,11,11,4,0
1308,False,0.19,11,11,11,4,0
1309,True,0.19,15,15,15,4,1
1310,True,0.19,15,15,15,4,1
1311,True,0.19,15,15,15,4,1
1312,True,0.19,15,15,15,4,1
1313,False,0.19,11,11,11,4,0
1314,True,0.19,15,15,15,4,1
1315,True,0.19,15,15,15,4,1
1316,True,0.19,15,15,15,4,1
1317,True,0.19,15,15,15,4,1
1318,True,0.19,15,15,15,4,1
1319,True,0.19,15,15,15,4,1
1320,True,0.19,15,15,15,4,1
1321,True,0.19,15,15,15,4,1
1322,False,0.19,11,11,11,4,0
1323,True,0.19,15,15,15,4,1
1324,True,0.19,15,15,15,4,1
1325,True,0.19,15,15,15,4,1
1326,True,0.19,15,15,15,4,1
1327,False,0.19,11,11,11,4,0
1328,True,0.19,15,15,15,4,1
1329,True,0.19,15,15,15,4,1
1330,True,0.19,15,15,15,4,1
1331,True,0.19,15,15,15,4,1
1332,True,0.19,15,15,15,4,1
1333,True,0.19,15,15,15,4,1
1334,True,0.19,15,15,15,4,1
1335,False,0.19,11,11,11,4,0
1336,True,0.19,15,15,15,4,1
1337,True,0.19,15,15,15,4,1
1338,True,0.19,15,15,15,4,1
1339,True,0.19,15,15,15,4,1
1340,True,0.19,15,15,15,4,1
1341,False,0.19,11,11,11,4,0
1342,False,0.19,11,11,11,4,0
1343,True,0.19,15,15,15,4,1
1344,True,0.19,15,15,15,4,1
1345,True,0.19,15,15,15,4,1
1346,True,0.19,15,15,15,4,1
1347,True,0.19,15,15,15,4,1
1348,True,0.19,15,15,15,4,1
1349,True,0.19,15,15,15,4,1
1350,False,0.19,11,11,11,4,0
1351,False,0.19,11,11,11,4,0
1352,True,0.19,15,15,15,4,1
1353,True,0.19,15,15,15,4,1
1354,True,0.19,15,15,15,4,1
1355,False,0.19,11,11,11,4,0
1356,True,0.19,15,15,15,4,1
1357,True,0.19,15,15,15,4,1
1358,True,0.19,15,15,15,4,1
1359,True,0.19,15,15,15,4,1
1360,True,0.19,15,15,15,4,1
1361,True,0.19,15,15,15,4,1
1362,True,0.19,15,15,15,4,1
1363,True,0.19,15,15,15,4,1
1364,False,0.19,11,11,11,4,0
1365,True,0.19,15,15,15,4,1
1366,True,0.19,15,15,15,4,1
1367,True,0.19,15,15,15,4,1
1368,True,0.19,15,15,15,4,1
1369,True,0.19,15,15,15,4,1
1370,True,0.19,15,15,15,4,1
1371,True,0.19,15,15,15,4,1
1372,True,0.19,15,15,15,4,1
1373,True,0.19,15,15,15,4,1
1374,True,0.19,15,15,15,4,1
1375,True,0.19,15,15,15,4,1
1376,True,0.19,15,15,15,4,1
1377,False,0.19,11,11,11,4,0
1378,True,0.19,15,15,15,4,1
1379,True,0.19,15,15,15,4,1
1380,True,0.19,15,15,15,4,1
1381,False,0.19,11,11,11,4,0
1382,True,0.19,15,15,15,4,1
1383,True,0.19,15,15,15,4,1
1384,True,0.19,15,15,15,4,1
1385,True,0.19,15,15,15,4,1
1386,True,0.19,15,15,15,4,1
1387,True,0.19,15,15,15,4,1
1388,True,0.19,15,15,15,4,1
1389,True,0.19,15,15,15,4,1
1390,True,0.19,15,15,15,4,1
1391,True,0.19,15,15,15,4,1
1392,True,0.19,15,15,15,4,1
1393,True,0.19,15,15,15,4,1
1394,False,0.19,11,11,11,4,0
1395,True,0.19,15,15,15,4,1
1396,True,0.19,15,15,15,4,1
1397,True,0.19,15,15,15,4,1
1398,True,0.19,15,15,15,4,1
1399,True,0.19,15,15,15,4,1
1400,True,0.19,15,15,15,4,1
1401,True,0.19,15,15,15,4,1
1402,True,0.19,15,15,15,4,1
1403,False,0.19,11,11,11,4,0
1404,True,0.19,15,15,15,4,1
1405,False,0.19,11,11,11,4,0
1406,True,0.19,15,15,15,4,1
1407,True,0.19,15,15,15,4,1
1408,True,0.19,15,15,15,4,1
1409,True,0.19,15,15,15,4,1
1410,False,0.19,11,11,11,4,0
1411,True,0.19,15,15,15,4,1
1412,True,0.19,15,15,15,4,1
1413,True,0.19,15,15,15,4,1
1414,True,0.19,15,15,15,4,1
1415,True,0.19,15,15,15,4,1
1416,True,0.19,15,15,15,4,1
1417,True,0.19,15,15,15,4,1
1418,True,0.19,15,15,15,4,1
1419,False,0.19,11,11,11,4,0
1420,True,0.19,15,15,15,4,1
1421,True,0.19,15,15,15,4,1
1422,True,0.19,15,15,15,4,1
1423,False,0.19,11,11,11,4,0
1424,False,0.19,11,11,11,4,0
1425,True,0.19,15,15,15,4,1
1426,True,0.19,15,15,15,4,1
1427,True,0.19,15,15,15,4,1
1428,True,0.19,15,15,15,4,1
1429,True,0.19,15,15,15,4,1
1430,True,0.19,15,15,15,4,1
1431,True,0.19,15,15,15,4,1
1432,True,0.19,15,15,15,4,1
1433,True,0.19,15,15,15,4,1
1434,True,0.19,15,15,15,4,1
1435,True,0.19,15,15,15,4,1
1436,True,0.19,15,15,15,4,1
1437,True,0.19,15,15,15,4,1
1438,True,0.19,15,15,15,4,1
1439,True,0.19,15,15,15,4,1
1440,True,0.19,15,15,15,4,1
1441,True,0.19,15,15,15,4,1
1442,True,0.19,15,15,15,4,1
1443,True,0.19,15,15,15,4,1
1444,True,0.19,15,15,15,4,1
1445,True,0.19,15,15,15,4,1
1446,True,0.19,15,15,15,4,1
1447,True,0.19,15,15,15,4,1
1448,True,0.19,15,15,15,4,1
1449,True,0.19,15,15,15,4,1
1450,True,0.19,15,15,15,4,1
1451,True,0.19,15,15,15,4,1
1452,True,0.19,15,15,15,4,1
1453,True,0.19,15,15,15,4,1
1454,True,0.19,15,15,15,4,1
1455,False,0.19,11,11,11,4,0
1456,True,0.19,15,15,15,4,1
1457,False,0.19,11,11,11,4,0
1458,False,0.19,11,11,11,4,0
1459,True,0.19,15,15,15,4,1
1460,True,0.19,15,15,15,4,1
1461,True,0.19,15,15,15,4,1
1462,True,0.19,15,15,15,4,1
1463,True,0.19,15,15,15,4,1
1464,True,0.19,15,15,15,4,1
1465,True,0.19,15,15,15,4,1
1466,True,0.19,15,15,15,4,1
1467,True,0.19,15,15,15,4,1
1468,True,0.19,15,15,15,4,1
1469,True,0.19,15,15,15,4,1
1470,True,0.19,15,15,15,4,1
1471,True,0.19,15,15,15,4,1
1472,True,0.19,15,15,15,4,1
1473,True,0.19,15,15,15,4,1
1474,True,0.19,15,15,15,4,1
1475,True,0.19,15,15,15,4,1
1476,True,0.19,15,15,15,4,1
1477,True,0.19,15,15,15,4,1
1478,True,0.19,15,15,15,4,1
1479,True,0.19,15,15,15,4,1
1480,False,0.19,11,11,11,4,0
1481,True,0.19,15,15,15,4,1
1482,False,0.19,11,11,11,4,0
1483,True,0.19,15,15,15,4,1
1484,True,0.19,15,15,15,4,1
1485,False,0.19,11,11,11,4,0
1486,True,0.19,15,15,15,4,1
1487,True,0.19,15,15,15,4,1
1488,True,0.19,15,15,15,4,1
1489,True,0.19,15,15,15,4,1
1490,True,0.19,15,15,15,4,1
1491,True,0.19,15,15,15,4,1
1492,True,0.19,15,15,15,4,1
1493,True,0.19,15,15,15,4,1
1494,False,0.19,11,11,11,4,0
1495,True,0.19,15,15,15,4,1
1496,True,0.19,15,15,15,4,1
1497,True,0.19,15,15,15,4,1
1498,True,0.19,15,15,15,4,1
1499,True,0.19,15,15,15,4,1
1500,False,0.76,19,19,19,12,0
1501,False,0.76,19,19,19,12,0
1502,False,0.76,19,19,19,12,0
1503,False,0.76,19,19,19,12,0
1504,False,0.76,19,19,19,12,0
1505,False,0.76,19,19,19,12,0
1506,False,0.76,19,19,19,12,0
1507,False,0.76,19,19,19,12,0
1508,False,0.76,19,19,19,12,0
1509,False,0.76,19,19,19,12,0
1510,False,0.76,19,19,19,12,0
1511,False,0.76,19,19,19,12,0
1512,False,0.76,19,19,19,12,0
1513,False,0.76,19,19,19,12,0
1514,False,0.76,19,19,19,12,0
1515,False,0.76,19,19,19,12,0
1516,False,0.76,19,19,19,12,0
1517,True,0.76,31,31,31,12,1
1518,False,0.76,19,19,19,12,0
1519,False,0.76,19,19,19,12,0
1520,False,0.76,19,19,19,12,0
1521,False,0.76,19,19,19,12,0
1522,False,0.76,19,19,19,12,0
